Date,Open,High,Low,Close
2022-11-08,14.356061492907267,14.694192523526949,14.356061492907267,14.607244491577148
2022-11-09,14.416925708215391,14.416925708215391,14.182166389830426,14.227572441101074
2022-11-10,14.872918500209224,14.945374883292285,14.872918500209224,14.911561965942383
2022-11-11,14.868087924211837,15.032322883605957,14.868087924211837,15.032322883605957
2022-11-14,15.047779294374527,15.047779294374527,14.873883247375488,14.873883247375488
2022-11-15,15.075796139820074,15.148253444887327,14.97049331665039,14.97049331665039
2022-11-16,14.887408468292426,14.926051932063917,14.713512420654297,14.713512420654297
2022-11-17,14.518363101050603,14.66520881652832,14.518363101050603,14.66520881652832
2022-11-18,14.684531787433883,14.684531787433883,14.613041877746582,14.613041877746582
2022-11-21,14.665209235846783,14.665209235846783,14.443008621283681,14.510635375976562
2022-11-22,14.49131373288511,14.49131373288511,14.42368789695818,14.471991539001465
2022-11-23,14.58792187617832,14.592751502990723,14.533820289751173,14.592751502990723
2022-11-25,14.60241413116455,14.60241413116455,14.60241413116455,14.60241413116455
2022-11-28,14.66520935868282,14.66520935868282,14.346400539696921,14.367653846740723
2022-11-29,14.288435707318106,14.520296512472786,14.288435707318106,14.462331771850586
2022-11-30,14.616905829960828,15.186897674297201,14.616905829960828,15.153084754943848
2022-12-01,15.380114194317668,15.380114194317668,15.196557039997117,15.244861602783203
2022-12-02,15.314419735839222,15.52502629381171,15.314419735839222,15.468027114868164
2022-12-05,15.322148958091438,15.467062650453975,15.138592720031738,15.138592720031738
2022-12-06,15.167575823383082,15.167575823383082,14.877749345976683,14.899970054626465
2022-12-07,14.852628801801172,14.916390561920096,14.852628801801172,14.87001895904541
2022-12-08,14.897070611971444,15.0120345332082,14.897070611971444,14.956968307495117
2022-12-09,14.930882639767631,14.930882639767631,14.674869113712473,14.699987411499023
2022-12-12,14.539617722649675,14.583091735839844,14.539617722649675,14.583091735839844
2022-12-13,14.800460730412613,14.800460730412613,14.670039613497181,14.677767753601074
2022-12-14,14.742497218028124,14.742497218028124,14.5850248336792,14.5850248336792
2022-12-15,14.510636963308142,14.510636963308142,14.20148828841677,14.30292797088623
2022-12-16,14.180233700213332,14.230469376435789,14.180233700213332,14.2246732711792
2022-12-19,14.220808102295054,14.220808102295054,13.7860689163208,13.7860689163208
2022-12-20,13.718443505724506,13.718443505724506,13.631495475769043,13.631495475769043
2022-12-21,13.631495434797877,13.853696057497645,13.631495434797877,13.848865509033203
2022-12-22,13.786069882968556,13.786069882968556,13.573530362419291,13.641156196594238
2022-12-23,13.717476844787598,13.717476844787598,13.717476844787598,13.717476844787598
2022-12-27,13.757086617556961,13.87591552734375,13.757086617556961,13.87591552734375
2022-12-28,13.80539001660791,13.80539001660791,13.621833801269531,13.621833801269531
2022-12-29,13.848605079556034,13.994940957062306,13.848605079556034,13.975558280944824
2022-12-30,13.858297448398726,13.935826310201541,13.790459001158561,13.84860610961914
2023-01-03,13.964899725183189,14.076347351074219,13.964899725183189,14.076347351074219
2023-01-04,14.415537133398193,14.478528989846648,14.415537133398193,14.426197052001953
2023-01-05,14.420383504825985,14.420383504825985,14.25660393071548,14.38064956665039
2023-01-06,14.41069120204371,14.742127418518066,14.41069120204371,14.742127418518066
2023-01-09,14.856483026451041,14.98246766462717,14.856483026451041,14.895247459411621
2023-01-10,14.857452767513932,15.098761204812073,14.857452767513932,15.062904357910156
2023-01-11,15.16659805295279,15.234436501841072,15.118143206311533,15.173381805419922
2023-01-12,15.185981225640337,15.456363677978516,15.098761020097893,15.456363677978516
2023-01-13,15.457330705945237,15.76938422249442,15.457330705945237,15.736435890197754
2023-01-17,16.087254156492317,16.087254156492317,15.600759312456594,15.689918518066406
2023-01-18,15.844976420490868,15.844976420490868,15.32650089263916,15.32650089263916
2023-01-19,15.282891863301861,15.282891863301861,14.992158170157694,15.142370223999023
2023-01-20,15.306150755120985,15.433104897920973,15.306150755120985,15.399186134338379
2023-01-23,15.447640409315392,15.73934268951416,15.447640409315392,15.73934268951416
2023-01-24,15.642433642582375,15.709300742187235,15.642433642582375,15.698640823364258
2023-01-25,15.531954315945205,15.970961077761391,15.531954315945205,15.862421035766602
2023-01-26,15.941887517112612,16.023292541503906,15.941887517112612,16.023292541503906
2023-01-27,16.16478323466685,16.53304486241043,16.067871696281536,16.493310928344727
2023-01-30,16.31014874852325,16.416751619907412,15.932195802246671,16.05721092224121
2023-01-31,16.193854163058184,16.426442576757857,16.193854163058184,16.365386962890625
2023-02-01,16.40706123991866,16.726868024314197,16.358604546262452,16.65806007385254
2023-02-02,16.87029696564904,17.05636586022762,16.87029696564904,16.996280670166016
2023-02-03,16.862541939707093,17.056365004475918,16.610572694881114,16.625110626220703
2023-02-06,16.37799016493105,16.40706418634597,16.266542522158474,16.396404266357422
2023-02-07,16.2616937597442,16.2616937597442,15.778106525723073,16.10663604736328
2023-02-08,15.854668319114367,15.912814504710385,15.757756777498393,15.826562881469727
2023-02-09,15.457331154758217,15.457331154758217,15.311964772034939,15.313902854919434
2023-02-10,15.118143435384503,15.190826630664656,15.021231892199653,15.119112014770508
2023-02-13,15.370111487964907,15.370111487964907,15.166597990571043,15.230559349060059
2023-02-14,15.021231840987147,15.14721647701114,15.01154050185831,15.089069366455078
2023-02-15,15.215053220919366,15.33134651184082,15.215053220919366,15.33134651184082
2023-02-16,15.137524287953367,15.205361809612414,15.108451196416192,15.149153709411621
2023-02-17,15.14721639004421,15.14721639004421,15.076471278400414,15.081316947937012
2023-02-21,14.992158492480279,14.992158492480279,14.778953656361853,14.839038848876953
2023-02-22,14.914628990065317,15.084222793579102,14.914628990065317,15.084222793579102
2023-02-23,15.081316303652898,15.156907081604004,14.98246668260654,15.156907081604004
2023-02-24,14.895246269751976,15.001848220825195,14.895246269751976,15.001848220825195
2023-02-27,14.972776069559924,15.098760705583917,14.972776069559924,15.089069366455078
2023-02-28,15.107482148242147,15.107482148242147,15.021231450359164,15.040614128112793
2023-03-01,15.021232084293459,15.021232084293459,14.982467651367188,14.982467651367188
2023-03-02,14.943701970662689,15.282891423608456,14.943701970662689,15.268354415893555
2023-03-03,15.447641418550756,15.447641418550756,15.360422134399414,15.360422134399414
2023-03-06,15.437950233990751,15.437950233990751,15.050304985468319,15.119112014770508
2023-03-07,14.806088588507768,14.8952468732301,14.806088588507768,14.878771781921387
2023-03-08,14.86617427782778,14.875865617064857,14.817718505859375,14.817718505859375
2023-03-09,14.730497361113532,14.730497361113532,14.47368335723877,14.47368335723877
2023-03-10,14.42038274285078,14.42038274285078,14.313780784606934,14.313780784606934
2023-03-13,14.013356395006511,14.149032377110895,14.013356395006511,14.081193923950195
2023-03-14,14.14903129860118,14.265324592590332,14.14903129860118,14.265324592590332
2023-03-15,13.75169526184654,14.042428970336914,13.75169526184654,14.042428970336914
2023-03-16,13.897062503258528,13.935826935900403,13.761386526903475,13.877679824829102
2023-03-17,13.80984115600586,13.80984115600586,13.80984115600586,13.80984115600586
2023-03-20,13.722621500236148,13.887370562886698,13.722621500236148,13.743942260742188
2023-03-21,13.91644413287528,14.071502786271498,13.91644413287528,14.061811447143555
2023-03-22,14.149031327671452,14.149031327671452,14.003664016723633,14.003664016723633
2023-03-23,14.003664695473478,14.0230473742261,13.858298301696777,13.858298301696777
2023-03-24,13.829225171154409,13.829225171154409,13.67416651419512,13.775923728942871
2023-03-27,13.945517216214222,13.945517216214222,13.742003729243171,13.887370109558105
2023-03-28,13.984282567281832,13.984282567281832,13.804996490478516,13.804996490478516
2023-03-29,13.938734269812104,13.938734269812104,13.901907920837402,13.901907920837402
2023-03-30,13.989127639928356,13.989127639928356,13.945517539978027,13.945517539978027
2023-03-31,13.974591443902055,14.149031853839674,13.974591443902055,14.042428970336914
2023-04-03,14.265324551703092,14.265324551703092,14.182950019836426,14.182950019836426
2023-04-04,14.052120119842867,14.06181145897897,13.974591255187988,13.974591255187988
2023-04-05,13.809842608449445,13.809842608449445,13.746850750575154,13.748788833618164
2023-04-06,13.693548116145228,13.693548116145228,13.528799057006836,13.528799057006836
2023-04-10,13.664476931800236,13.712931783072392,13.615051652630092,13.616021156311035
2023-04-11,13.654784723107303,13.800151116109287,13.654784723107303,13.693549156188965
2023-04-12,13.88737181516201,13.88737181516201,13.548182320479754,13.58016300201416
2023-04-13,13.703239206116178,13.80984115600586,13.647999686223715,13.80984115600586
2023-04-14,13.664475171396592,13.674165585872373,13.636370658874512,13.636370658874512
2023-04-17,13.742004760348326,13.964900016784668,13.717776412333304,13.964900016784668
2023-04-18,13.984281645912667,13.984281645912667,13.867988356817337,13.887370109558105
2023-04-19,13.80984147880694,13.867988586425781,13.80984147880694,13.867988586425781
2023-04-20,13.703240306131896,13.703240306131896,13.625711441040039,13.625711441040039
2023-04-21,13.586946487426758,13.596636902028877,13.530737461649778,13.586946487426758
2023-04-24,13.533646098843201,13.577256202697754,13.533646098843201,13.577256202697754
2023-04-25,13.51910752983579,13.51910752983579,13.373741149902344,13.373741149902344
2023-04-26,13.305902804560185,13.402814341385946,13.27682971319922,13.364049911499023
2023-04-27,13.499727249145508,13.499727249145508,13.480344570125228,13.499727249145508
2023-04-28,13.606327310951286,13.683856167771316,13.606327310951286,13.616987228393555
2023-05-01,13.625710918486048,13.625710918486048,13.441579177791716,13.586946487426758
2023-05-02,13.315595180721342,13.441579818725586,13.315595180721342,13.441579818725586
2023-05-03,13.383433454718913,13.383433454718913,13.286521911621094,13.286521911621094
2023-05-04,13.238065426208465,13.238065426208465,13.179919242858887,13.179919242858887
2023-05-05,13.23806561923593,13.33497715852088,13.141155004167917,13.247756958007812
2023-05-08,13.383434517609313,13.383434517609313,13.27683162689209,13.27683162689209
2023-05-09,13.267139434814453,13.267139434814453,13.247757680430704,13.267139434814453
2023-05-10,13.712930408640363,13.712930408640363,13.38343320161644,13.48034381866455
2023-05-11,13.11692628490483,13.11692628490483,12.937641143798828,12.937641143798828
2023-05-12,12.908566604071883,12.908566604071883,12.792273319484021,12.898876190185547
2023-05-15,12.792273319484021,12.898876190185547,12.77289156749448,12.898876190185547
2023-05-16,12.840728990370284,12.850420328401478,12.617833760953989,12.734127044677734
2023-05-17,12.724437916244597,12.75351101116986,12.59845327261243,12.705055236816406
2023-05-18,12.705055236816406,12.75351101116986,12.705055236816406,12.705055236816406
2023-05-19,12.792274616621276,12.792274616621276,12.627525549028691,12.695363998413086
2023-05-22,12.598452467362861,12.70505442475321,12.598452467362861,12.60814380645752
2023-05-23,12.60814380645752,12.60814380645752,12.60814380645752,12.60814380645752
2023-05-24,12.404631299269505,12.404631299269505,12.142970668075401,12.346484184265137
2023-05-25,11.958838906854659,12.186579830891842,11.832854270935059,11.832854270935059
2023-05-26,12.026676509775697,12.11389671399115,11.832854347195234,11.997603416442871
2023-05-30,11.920074631736115,11.920074631736115,11.600267830269035,11.648723602294922
2023-05-31,11.716560472031716,11.716560472031716,11.46459121099047,11.619648933410645
2023-06-01,11.53242864123044,11.613834591801597,11.53242864123044,11.542119979858398
2023-06-02,11.629341196771144,11.87161913837054,11.619649857295085,11.794090270996094
2023-06-05,11.831884536840327,11.852235794067383,11.687487653307928,11.852235794067383
2023-06-06,11.77470649697683,11.978219985961914,11.77470649697683,11.978219985961914
2023-06-07,11.987911546477081,12.152660608430208,11.987911546477081,12.046058654785156
2023-06-08,12.152661410384,12.23019027709961,12.104205637632496,12.23019027709961
2023-06-09,12.113896084560869,12.113896084560869,11.96852970123291,11.96852970123291
2023-06-12,12.08482317724365,12.181733792869563,12.046058746149894,12.123587608337402
2023-06-13,12.317410037040485,12.35617446899414,12.288336944129483,12.35617446899414
2023-06-14,12.288337144617593,12.38524776397438,12.261202134229013,12.3367919921875
2023-06-15,12.31740918109243,12.43370246887207,12.31740918109243,12.43370246887207
2023-06-16,12.298028207310457,12.453086870038458,12.298028207310457,12.365866661071777
2023-06-20,12.637216866175605,12.801965933482174,11.968530182097206,12.094513893127441
2023-06-21,11.95883907159432,12.138124226714183,11.95883907159432,12.075132369995117
2023-06-22,12.104205350424767,12.172043800354004,12.104205350424767,12.172043800354004
2023-06-23,11.968529751391413,11.968529751391413,11.96368408203125,11.96368408203125
2023-06-26,11.852235485510231,11.96852970123291,11.852235485510231,11.96852970123291
2023-06-27,11.933641444278125,11.933641444278125,11.881309509277344,11.881309509277344
2023-06-28,11.871618691551104,11.920074462890625,11.823162920211583,11.920074462890625
2023-06-29,11.960005216428975,12.021364212036133,11.93078722207808,12.021364212036133
2023-06-30,12.145054897756271,12.145054897756271,12.067139625549316,12.067139625549316
2023-07-03,11.940526882983244,12.067139430478624,11.852871970961573,12.018442153930664
2023-07-05,11.985328229493168,12.005780919280516,11.985328229493168,11.998963356018066
2023-07-06,11.87235086195219,11.87235086195219,11.697041958792896,11.752556800842285
2023-07-07,11.989224313452928,12.106097221374512,11.989224313452928,12.106097221374512
2023-07-10,11.997990267717146,11.997990267717146,11.930788040161133,11.930788040161133
2023-07-11,12.008701892372391,12.154792785644531,12.008701892372391,12.154792785644531
2023-07-12,12.23271009412906,12.242448806762695,12.086618258744533,12.242448806762695
2023-07-13,12.403149203848965,12.446976661682129,12.403149203848965,12.446976661682129
2023-07-14,12.466456436165046,12.466456436165046,12.222970962524414,12.222970962524414
2023-07-17,12.398279190063477,12.398279190063477,12.320363917089539,12.398279190063477
2023-07-18,12.446975785057054,12.446975785057054,12.369060516357422,12.369060516357422
2023-07-19,12.651504516601562,12.70604502288846,12.62228652092263,12.651504516601562
2023-07-20,12.479116439819336,12.479116439819336,12.479116439819336,12.479116439819336
2023-07-21,12.533657642991605,12.55411033194318,12.505413055419922,12.505413055419922
2023-07-24,12.57358957934495,12.57358957934495,12.247319010908864,12.33984375
2023-07-25,12.38854156023829,12.417759557951152,12.271668640563439,12.350557327270508
2023-07-26,12.320363901427339,12.466455734685242,12.320363901427339,12.437237739562988
2023-07-27,12.417758149742014,12.417758149742014,12.018442153930664,12.018442153930664
2023-07-28,12.25218796360356,12.300885240138925,12.222969969211661,12.261927604675293
2023-07-31,12.300885903415258,12.432368278503418,12.300885903415258,12.432368278503418
2023-08-01,12.359320504834805,12.398278138016051,12.223942659868236,12.271666526794434
2023-08-02,12.125575615292878,12.125575615292878,11.93078743477549,12.067139625549316
2023-08-03,12.047659912849461,12.145054464041731,11.95513518209913,12.008702278137207
2023-08-04,11.998963397373045,12.193752512097241,11.940527406014454,11.960005760192871
2023-08-07,11.969745784763719,12.057400703430176,11.911308862711625,12.057400703430176
2023-08-08,11.716520227193268,11.843132779495319,11.677562590240587,11.794435501098633
2023-08-09,11.813914240939656,11.813914240939656,11.58990714214111,11.612308502197266
2023-08-10,11.697042038464538,11.813914950974565,11.638605117797852,11.638605117797852
2023-08-11,11.482773584117485,11.482773584117485,11.404858315785377,11.434076309204102
2023-08-14,11.477904274996723,11.477904274996723,11.279220610546993,11.41459846496582
2023-08-15,11.31720518434504,11.31720518434504,11.093198984910494,11.102937698364258
2023-08-16,11.171113776708653,11.171113776708653,11.054240860966361,11.122416496276855
2023-08-17,11.083458221798997,11.21981041342035,11.054240226745605,11.054240226745605
2023-08-18,11.044500465269842,11.171113014221191,11.044500465269842,11.171113014221191
2023-08-21,11.083458066703184,11.132155343659603,10.966585159301758,10.966585159301758
2023-08-22,10.927627488205383,10.927627488205383,10.762057304382324,10.762057304382324
2023-08-23,10.742578658067456,10.797120094299316,10.742578658067456,10.797120094299316
2023-08-24,10.742578614607424,10.86919116973877,10.733813308641285,10.86919116973877
2023-08-25,10.762057304382324,10.762057304382324,10.762057304382324,10.762057304382324
2023-08-28,10.801015134700974,10.810754776000977,10.801015134700974,10.810754776000977
2023-08-29,10.976324681691072,11.083457946777344,10.976324681691072,11.083457946777344
2023-08-30,11.0931978225708,11.0931978225708,11.0931978225708,11.0931978225708
2023-08-31,11.346421317877182,11.346421317877182,11.200330423019276,11.268506050109863
2023-09-01,11.286037902707903,11.286037902707903,11.20033073425293,11.20033073425293
2023-09-05,11.336683354577048,11.336683354577048,11.122415889657365,11.258768081665039
2023-09-06,11.044500666997589,11.044500666997589,10.976325035095215,10.976325035095215
2023-09-07,10.810754985454746,10.820493698120117,10.810754985454746,10.820493698120117
2023-09-08,10.810755094037097,10.844842910766602,10.810755094037097,10.844842910766602
2023-09-11,10.986064191250383,10.995803833007812,10.878930918388734,10.995803833007812
2023-09-12,10.976324251974118,11.04449987901241,10.927626977451087,10.991907119750977
2023-09-13,10.956846237182617,10.956846237182617,10.956846237182617,10.956846237182617
2023-09-14,11.07858829125391,11.07858829125391,11.003595097458918,11.029891014099121
2023-09-15,11.006516945263284,11.16137409210205,11.006516945263284,11.16137409210205
2023-09-18,11.068849930996347,11.068849930996347,10.961716651916504,10.961716651916504
2023-09-19,10.94710612697406,10.956845768352414,10.937366485595703,10.937366485595703
2023-09-20,11.073719152253762,11.073719152253762,10.956846237182617,10.956846237182617
2023-09-21,10.762057579648065,10.762057579648065,10.732839584350586,10.732839584350586
2023-09-22,10.684142363302556,10.684142363302556,10.567269452665835,10.654923439025879
2023-09-25,10.65492314925567,10.723099708557129,10.645184436918292,10.723099708557129
2023-09-26,10.606226766148366,10.664662755273278,10.518571853637695,10.518571853637695
2023-09-27,10.615965843200684,10.615965843200684,10.615965843200684,10.615965843200684
2023-09-28,10.652975737702267,10.652975737702267,10.615965843200684,10.615965843200684
2023-09-29,10.70362123038772,10.70362123038772,10.615966311002778,10.635445594787598
2023-10-02,10.362741828560369,10.390985488891602,10.362741828560369,10.390985488891602
2023-10-03,10.275086442927881,10.275086442927881,10.236128807067871,10.236128807067871
2023-10-04,10.22638988494873,10.22638988494873,10.22638988494873,10.22638988494873
2023-10-05,10.143603448893622,10.197170543210921,10.12899398803711,10.12899398803711
2023-10-06,10.090037163416488,10.215676307678223,10.04134081430433,10.215676307678223
2023-10-09,10.206909927986212,10.299434661865234,10.206909927986212,10.299434661865234
2023-10-10,10.423125797946298,10.46987533569336,10.423125797946298,10.46987533569336
2023-10-11,10.323783874511719,10.323783874511719,10.255607314118583,10.323783874511719
2023-10-12,10.245868528999246,10.245868528999246,10.15821361541748,10.15821361541748
2023-10-13,10.090036737360107,10.124125480651855,10.070558384302391,10.124125480651855
2023-10-16,10.197171720859211,10.279956817626953,10.187432079163393,10.279956817626953
2023-10-17,10.412411557516833,10.412411557516833,10.357871055603027,10.357871055603027
2023-10-18,10.499092732942104,10.499092732942104,10.362741470336914,10.362741470336914
2023-10-19,10.323783603013359,10.362741238432065,10.109516143798828,10.109516143798828
2023-10-20,10.041340827941895,10.041340827941895,10.041340827941895,10.041340827941895
2023-10-23,9.807593895023942,9.807593895023942,9.739418264396623,9.749157905578613
2023-10-24,9.778376094446534,9.914728287231688,9.778376094446534,9.797855377197266
2023-10-25,9.817333496006833,9.817333496006833,9.788115501403809,9.788115501403809
2023-10-26,9.729679065814388,9.768636703491211,9.729679065814388,9.768636703491211
2023-10-27,9.690721596900968,9.739418877050895,9.61280632019043,9.61280632019043
2023-10-30,9.680981849352724,9.795907020568848,9.680981849352724,9.795907020568848
2023-10-31,9.788115108026776,9.788115108026776,9.690720558166504,9.690720558166504
2023-11-01,9.622545317281162,9.788115501403809,9.612805676139054,9.788115501403809
2023-11-02,9.840708417480414,9.875770568847656,9.768636372251637,9.875770568847656
2023-11-03,10.070558547973633,10.070558547973633,10.070558547973633,10.070558547973633
2023-11-06,10.148474096486794,10.148474096486794,9.973164267210302,10.041340827941895
2023-11-07,9.856291286258083,9.982903836620359,9.856291286258083,9.875770568847656
2023-11-08,10.14847514152944,10.14847514152944,9.758898735046387,9.758898735046387
2023-11-09,9.534890409512103,9.836812783308366,9.534890409512103,9.54463005065918
2023-11-10,9.58358756757104,9.661502838134766,9.538785776144088,9.661502838134766
2023-11-13,9.53489036977524,9.642023635476699,9.53489036977524,9.583587646484375
2023-11-14,9.710200190468367,9.923493314968276,9.710200190468367,9.827073097229004
2023-11-15,9.895248224181424,10.119255314033927,9.895248224181424,10.090036392211914
2023-11-16,10.012122002292113,10.021861643752867,9.924467086791992,9.924467086791992
2023-11-17,9.992643509483726,10.08029842376709,9.992643509483726,10.08029842376709
2023-11-20,10.284826089848302,10.284826089848302,9.992643356323242,9.992643356323242
2023-11-21,9.99264339653661,9.99264339653661,9.885509200813077,9.953685760498047
2023-11-22,9.87577041912897,9.895248772599933,9.836812783363747,9.890378952026367
2023-11-24,9.992643590711973,10.0023832321167,9.992643590711973,10.0023832321167
2023-11-27,9.98290424221458,9.98290424221458,9.866031328398677,9.93420696258545
2023-11-28,9.953685252123536,9.973163604736328,9.875769984025851,9.973163604736328
2023-11-29,9.992643316422209,10.031600952148438,9.992643316422209,10.031600952148438
2023-11-30,9.909858703613281,9.909858703613281,9.909858703613281,9.909858703613281
2023-12-01,10.090036588668974,10.138733863830566,10.090036588668974,10.138733863830566
2023-12-04,10.080298505707866,10.080298505707866,10.0023832321167,10.0023832321167
2023-12-05,9.900118827819824,9.900118827819824,9.900118827819824,9.900118827819824
2023-12-06,10.00238367518036,10.036471492783525,9.983878727221017,10.021862030029297
2023-12-07,9.978034019470215,9.978034019470215,9.978034019470215,9.978034019470215
2023-12-08,9.967320886670379,9.99264339653661,9.904988483244013,9.953685760498047
2023-12-11,9.953685680695981,10.031600952148438,9.934206398421216,10.031600952148438
2023-12-12,9.885509006830699,9.93420628312915,9.885509006830699,9.904988288879395
2023-12-13,9.904988287001228,10.148473739624023,9.837786064298573,10.148473739624023
2023-12-14,10.177691809855103,10.372479987642974,10.148473815392746,10.314043998718262
2023-12-15,10.372480475586109,10.3822201171395,10.272164768291537,10.294565200805664
2023-12-18,10.21665028598981,10.294565563515453,10.187432289123535,10.187432289123535
2023-12-19,10.197170783482056,10.391958955375694,10.197170783482056,10.382219314575195
2023-12-20,10.353002980794553,10.391960621418985,10.167953491210938,10.167953491210938
2023-12-21,10.051079451189375,10.362741470336914,10.051079451189375,10.362741470336914
2023-12-22,10.421176712857708,10.435786173727472,10.372479438781738,10.372479438781738
2023-12-26,10.421178055344065,10.528312257877186,10.421178055344065,10.46987533569336
2023-12-27,10.469874616646864,10.552659708908166,10.469874616646864,10.4796142578125
2023-12-28,10.45507143904797,10.60232653336444,10.45507143904797,10.58269214630127
2023-12-29,10.484523315907543,10.543424606323242,10.47470612209855,10.543424606323242
2024-01-02,10.415803108198483,10.602326031594737,10.415803108198483,10.52379035949707
2024-01-03,10.504156712977931,10.504156712977931,10.400096893310547,10.400096893310547
2024-01-04,10.396170457876817,10.484523329836879,10.356902618807805,10.415803909301758
2024-01-05,10.327451408988292,10.435437726469988,10.297999829132218,10.366719245910645
2024-01-08,10.36671915866575,10.386352608852153,10.2194640692819,10.376535415649414
2024-01-09,10.29799931263915,10.356901533177993,10.23909802831934,10.307816505432129
2024-01-10,10.239098461638559,10.268549105044817,10.219464075221671,10.24891471862793
2024-01-11,10.278367113115163,10.278367113115163,10.199831433659504,10.268549919128418
2024-01-12,10.307817329611037,10.307817329611037,10.140928783662662,10.199831008911133
2024-01-16,10.150745655144544,10.150745655144544,10.032942144604766,10.090862274169922
2024-01-17,9.97404018912235,9.97404018912235,9.866053868948539,9.95440673828125
2024-01-18,9.915139110522947,9.924955368041992,9.88568752930844,9.924955368041992
2024-01-19,9.974040179019205,10.082027435302734,9.875871052474936,10.082027435302734
2024-01-22,9.94458991425047,9.994656105163672,9.895504880995269,9.905322074890137
2024-01-23,10.023124991851503,10.023124991851503,9.983857154846191,9.983857154846191
2024-01-24,10.062392828856815,10.091843472556029,9.983857154846191,9.983857154846191
2024-01-25,10.039814462195555,10.052576065063477,9.993674775148396,10.052576065063477
2024-01-26,10.170379638671875,10.170379638671875,10.170379638671875,10.170379638671875
2024-01-29,10.042758789472478,10.25873236857851,10.042758789472478,10.190013885498047
2024-01-30,10.160563083619715,10.209647178649902,10.155654486872876,10.209647178649902
2024-01-31,10.180196561847003,10.180196561847003,10.082027435302734,10.082027435302734
2024-02-01,10.2783665090066,10.474705696105957,10.2783665090066,10.474705696105957
2024-02-02,10.405986785888672,10.405986785888672,10.405986785888672,10.405986785888672
2024-02-05,10.356903020548481,10.356903020548481,10.230263462257826,10.264623641967773
2024-02-06,10.261677932677157,10.262660026550293,10.261677932677157,10.262660026550293
2024-02-07,10.327451585259483,10.327451585259483,10.316652297973633,10.316652297973633
2024-02-08,10.229282308357,10.248915760550785,10.229282308357,10.239099502563477
2024-02-09,10.22928161825902,10.22928161825902,10.204739570617676,10.204739570617676
2024-02-12,10.219464768531873,10.385372161865234,10.219464768531873,10.385372161865234
2024-02-13,10.151727139201888,10.180196626102399,10.113441394938365,10.148782730102539
2024-02-14,10.194922945400384,10.228300094604492,10.151727665885668,10.228300094604492
2024-02-15,10.314689009780526,10.347084999084473,10.314689009780526,10.347084999084473
2024-02-16,10.26854903518267,10.26854903518267,10.239098391976778,10.258731842041016
2024-02-20,10.248915476203669,10.248915476203669,10.15074634552002,10.15074634552002
2024-02-21,10.150746117164315,10.180196762084961,10.150746117164315,10.180196762084961
2024-02-22,10.170380079337304,10.258732954757262,10.170380079337304,10.239099502563477
2024-02-23,10.209647205642032,10.355920205939606,10.209647205642032,10.306835174560547
2024-02-26,10.268548931414049,10.268548931414049,10.247933387756348,10.247933387756348
2024-02-27,10.248915373157796,10.288183212280273,10.248915373157796,10.288183212280273
2024-02-28,10.375554820330272,10.375554820330272,10.279348006924154,10.302908897399902
2024-02-29,10.288183064310525,10.385371971176404,10.288183064310525,10.384389877319336
2024-03-01,10.45016368737413,10.45016368737413,10.41874885559082,10.41874885559082
2024-03-04,10.405986824566487,10.405986824566487,10.258731737598087,10.273457527160645
2024-03-05,10.288182881360886,10.306835174560547,10.288182881360886,10.306835174560547
2024-03-06,10.337267474917004,10.391261100769043,10.337267474917004,10.391261100769043
2024-03-07,10.396170160470836,10.523790867849032,10.356902322525169,10.455071449279785
2024-03-08,10.553241266798679,10.553241266798679,10.463907241821289,10.463907241821289
2024-03-11,10.39616979615924,10.5296802532521,10.376535409764898,10.504156112670898
2024-03-12,10.504156182520266,10.533606826088542,10.455071152427085,10.494338989257812
2024-03-13,10.494339398733775,10.567967414855957,10.494339398733775,10.567967414855957
2024-03-14,10.56305852742504,10.56305852742504,10.474705659484455,10.505138397216797
2024-03-15,10.504156300127116,10.565021775572886,10.504156300127116,10.55618667602539
2024-03-18,10.602327117368826,10.6317777633667,10.602327117368826,10.6317777633667
2024-03-19,10.602326235985919,10.621959686279297,10.602326235985919,10.621959686279297
2024-03-20,10.621959869908148,10.725038528442383,10.612143612701297,10.725038528442383
2024-03-21,10.73976301601476,10.779030852159968,10.729946759142754,10.774123191833496
2024-03-22,10.786885234268677,10.786885234268677,10.67300822393264,10.689697265625
2024-03-25,10.631777206598967,10.739763527082212,10.631777206598967,10.654356002807617
2024-03-26,10.705404143363172,10.705404143363172,10.699514389038086,10.699514389038086
2024-03-27,10.788848282888916,10.896835536831091,10.788848282888916,10.86738395690918
2024-03-28,10.896836274440796,10.99500540550168,10.896836274440796,10.947884559631348
2024-04-01,10.945920116083302,10.955737309825732,10.902725774323388,10.905671119689941
2024-04-02,10.86738494597735,10.92628717496293,10.862476348876953,10.862476348876953
2024-04-03,10.916469174977008,10.926286368453155,10.877201337291515,10.919414520263672
2024-04-04,11.08237595899346,11.08335805285828,10.926286697387695,10.926286697387695
2024-04-05,10.92628669472329,10.951810836791992,10.91646950095399,10.951810836791992
2024-04-08,10.96555446570726,10.96555446570726,10.936103820800781,10.936103820800781
2024-04-09,10.983224897932484,11.029364585876465,10.965554697858325,11.029364585876465
2024-04-10,10.906652573911135,10.906652573911135,10.877201928102137,10.891927719116211
2024-04-11,10.823207611985643,10.832043647766113,10.79081162278119,10.832043647766113
2024-04-12,10.739763998914475,10.739763998914475,10.504156960480543,10.518882751464844
