Date,Open,High,Low,Close
2021-03-15,38.18154054713491,38.25724298261873,37.992291677806946,38.20046615600586
2021-03-16,38.26670958796987,38.29509981028065,38.06799608025113,38.08692169189453
2021-03-17,37.94498376328001,38.134236281762746,37.88821053451928,38.11531066894531
2021-03-18,38.04907507849545,38.04907507849545,37.52863332916666,37.60433578491211
2021-03-19,37.62324978195414,38.20046825024497,37.62324978195414,38.00175476074219
2021-03-22,38.088129251234996,38.088129251234996,37.89830481299854,38.002708435058594
2021-03-23,37.87931937499968,37.898302179564276,37.57560174316574,37.61356735229492
2021-03-24,37.69899574968748,37.69899574968748,37.09156036376953,37.09156036376953
2021-03-25,36.9396918121941,37.65153071667924,36.9396918121941,37.6230583190918
2021-03-26,37.83186268664712,38.496246337890625,37.774914275192096,38.496246337890625
2021-03-29,38.44878751804496,38.780981153966515,38.39184272718955,38.496246337890625
2021-03-30,38.37286720995562,38.44879481904719,38.249480772006486,38.42032241821289
2021-03-31,38.45828420963233,38.45828420963233,37.9742317199707,37.9742317199707
2021-04-01,38.08812469682299,38.15456269917138,37.77491386809521,38.09761428833008
2021-04-05,38.3159175451249,38.591162812931444,38.287445145213944,38.486759185791016
2021-04-06,38.543703747276375,38.780983377712104,38.53421053452304,38.61014175415039
2021-04-07,38.705058989884854,38.705058989884854,38.47727253199604,38.50574493408203
2021-04-08,38.619633416848274,38.648109436035156,38.36337096776651,38.648109436035156
2021-04-09,38.53421902268629,38.67658828054819,38.38236017058055,38.59116744995117
2021-04-12,38.59115864262427,38.98979030130096,38.59115864262427,38.98029708862305
2021-04-13,39.141652494459954,39.141652494459954,38.818952026976525,38.82844161987305
2021-04-14,38.923356732491676,38.980305158549506,38.73353588683334,38.80946350097656
2021-04-15,39.075206218570436,39.17012023925781,38.92334740607032,39.17012023925781
2021-04-16,39.160626735010005,39.62569638141259,39.160626735010005,39.54027557373047
2021-04-19,39.654170018861755,39.654170018861755,39.359945599209546,39.473838806152344
2021-04-20,39.530791412886614,39.65417422491174,39.23656334142637,39.426387786865234
2021-04-21,39.21757729657068,39.82501257533811,39.21757729657068,39.777557373046875
2021-04-22,39.806027588475,39.806027588475,39.38841676236221,39.54027557373047
2021-04-23,39.67314860205226,39.758569403320145,39.435869000819174,39.644676208496094
2021-04-26,39.76806288237968,39.76806288237968,39.27452087402344,39.27452087402344
2021-04-27,39.416895371511025,39.416895371511025,39.15114331487485,39.208091735839844
2021-04-28,39.103683607439756,39.35045282868805,39.056228405730444,39.17961120605469
2021-04-29,39.397908959617844,39.48332977294922,39.23656054588074,39.48332977294922
2021-04-30,39.40739986007672,39.40739986007672,39.06571662680154,39.17012023925781
2021-05-03,39.454862819091275,39.81552892743049,39.397914395479695,39.692142486572266
2021-05-04,39.48333255636887,39.50231536295849,39.00877325342886,39.10368728637695
2021-05-05,39.09419204897306,39.39790969748395,39.09419204897306,39.38842010498047
2021-05-06,39.549765966176125,39.79653880252062,39.35994516357233,39.76806640625
2021-05-07,39.57824541052871,39.81552505493164,39.530790205768135,39.81552505493164
2021-05-10,39.84399832713879,40.09077119026368,39.768070721977374,39.79654312133789
2021-05-11,39.59722730287514,39.59722730287514,39.32198205277482,39.51180648803711
2021-05-12,39.54976922513163,39.54976922513163,38.92335111136209,38.97080993652344
2021-05-13,39.198600343739756,39.80603571319503,38.980303484129294,39.692142486572266
2021-05-14,39.86298166302947,40.20466494229433,39.86298166302947,40.1477165222168
2021-05-17,40.223647247032034,40.42296128391588,40.00535040369256,40.11924362182617
2021-05-18,40.18567946822998,40.18567946822998,39.881961822509766,39.881961822509766
2021-05-19,39.56875058628059,39.56875058628059,39.18910534305218,39.48332977294922
2021-05-20,39.597223557344705,39.910430768391016,39.56874754135895,39.834503173828125
2021-05-21,40.062287246044995,40.20465645588742,39.92941124784508,40.043304443359375
2021-05-24,40.157206383557835,40.47990682919129,40.157206383557835,40.2995719909668
2021-05-25,40.44194108370191,40.44194108370191,40.20466145154746,40.2236442565918
2021-05-26,40.40398238095797,40.43245478309211,40.185685516528466,40.31856155395508
2021-05-27,40.39448634530141,40.75514878348632,40.37550354003906,40.37550354003906
2021-05-28,40.46092444623525,40.68871086870616,40.46092444623525,40.5748176574707
2021-06-01,40.840572308137844,40.973448333195584,40.71718949664146,40.963958740234375
2021-06-02,41.06836292063212,41.64732585529116,40.86904888035283,41.63783264160156
2021-06-03,41.54291411137108,41.609352111816406,41.315124095130344,41.609352111816406
2021-06-04,41.77071074149148,41.77071074149148,41.54292429003897,41.67580032348633
2021-06-07,41.60935515715619,41.85612437392821,41.57138954823749,41.82765197753906
2021-06-08,41.884603708378634,42.09340733277021,41.618848045498396,41.7991828918457
